Dates,AAPL.O,AMGN.O,AXP,BA,CAT,CRM,CSCO.O,CVX,DIS,DOW,GS,HD,HON.O,IBM,INTC.O,JNJ,JPM,KO,MCD,MMM,MRK,MSFT.O,NKE,PG,TRV,UNH,V,VZ,WBA.O,WMT
01/06/2010,9.32,50.76,39.19,62.95,59.27,21.2225,23,72.29,33.33,NULL,141.86,33.54,39.88865943,118.7650918,21.18,58.76,38.54,25.645,66.36,78.07,31.97172678,25.89,17.795,61.16,48.6,28.98,17.8725,25.43405772,32.02,50.92
02/06/2010,9.43,56.09,40.97,64.34,60.86,22.11,23.35,74.13,34.74,NULL,144.83,33.87,40.86921597,121.6974452,21.81,59.73,39.55,26.205,67.77,78.74,32.76315336,26.46,18.25,61.74,49.78,29.91,17.8125,25.78925588,32.82,51.72
03/06/2010,9.40,55.64,40.54,64.31,61.11,23.8,23.72,73.91,34.71,NULL,144.04,33.43,41.18337486,122.2227854,21.9,59.77,39.1,26.375,67.85,78.34,32.69640654,26.86,18.4075,61.8,49.72,30.46,18.21,25.83599248,32.35,51.72
04/06/2010,9.14,54.34,38.41,61.1525,57.76,22.41,22.955,71.28,33.69,NULL,142.25,32.15,39.09850221,119.6629459,20.945,58.01,37.62,25.635,66.7,76.1,31.62845742,25.79,17.6925,60.8,48.61,30.34,18.0325,25.43405772,30.84,50.4
07/06/2010,8.96,53.51,37.71,60.11,55.83,21.975,22.76,71.35,33.04,NULL,138.68,31.55,38.0798658,118.5645073,20.3075,58,36.72,25.4,66.75,74.74,31.76195106,25.29,17.3975,60.62,48.27,30.46,17.9725,25.31254256,30,50.74
08/06/2010,8.90,53.82,38.43,61.015,56.61,22,22.955,71.0225,33.15,NULL,137.78,31.81,38.48922436,118.1728901,20.18,58.64,37.78,25.78,68.375,74.92,32.23871406,25.11,17.565,62.14,49.09,30.89,18.3375,25.87338176,30.61,50.78
09/06/2010,8.69,53.15,38.11,61.71,56.81,22.255,22.78,70.79,32.94,NULL,136.8,31.76,38.08938577,118.3448196,19.93,58.17,37.12,25.675,68.26,74.79,32.14336146,24.79,17.5025,61.47,48.79,30.53,18.45,25.96685496,29.83,50.99
10/06/2010,8.95,54.01,40.03,63.89,59.95,23.105,22.7725,74.17,34.11,NULL,133.77,32.72,39.27938157,121.9553395,20.55,58.5,38.29,26.225,69.37,77.43,33.0396759,25,17.9375,61.91,49.99,30.7,19.3625,26.49030488,29.96,51.22
11/06/2010,9.05,54.1,40.13,65.38,60.23,24.16,22.9075,74.06,34.24,NULL,135.64,32.22,39.33650137,122.6908158,20.64,58.46,38.09,25.825,69.54,78.3,33.23991636,25.66,18.0825,61.01,50.41,30.67,19.02,26.69594592,29.48,50.86
14/06/2010,9.08,54.07,39.89,64.82,61,23.375,22.755,74.18,33.93,NULL,133.44,32.06,39.53642067,122.738574,20.89,58.42,37.33,25.755,69.3,78.14,33.39248052,25.495,18.055,61.25,50.05,30.59,18.445,26.76137716,29.54,51.24
15/06/2010,9.27,55.12,41.59,67.48,63.46,23.7525,23.33,75.23,34.99,NULL,136.9,32.26,40.9739356,123.9707356,21.48,59.14,38.25,26.09,70.4,79.77,34.34600652,26.5825,18.495,61.91,51.23,31.19,19.2325,27.21004852,30.18,51.64
16/06/2010,9.54,55.22,42.34,67.03,64.39,23.585,23.29,74.95,34.79,NULL,137.06,32.14,40.69785658,124.5056274,21.489,59.24,38.52,26.2,70.29,80.88,34.33647126,26.32,18.4575,61.19,50.83,31.39,19.2925,27.27547976,29.24,50.98
17/06/2010,9.71,55.44,42.06,67.26,64.95,24.275,23.169,75.32,35.07,NULL,137.32,31.91,40.60265691,125.1073807,21.52,59.18,38.44,26.18,70.05,81.03,34.19344236,26.37,18.6425,61.76,51.71,31.5,19.56,27.19135388,29.27,51.41
18/06/2010,9.79,55.2,42.03,67.96,65.85,23.93,23.49,75.52,35.15,NULL,138.18,31.94,40.859696,124.3145946,21.4,59.18,39.18,26.155,69.88,81.18,34.01227242,26.44,18.735,61.3,51.35,31.33,19.26,27.22874316,30.09,51.55
21/06/2010,9.65,56.52,42.6,67.97,66.07,23.8525,23.34,75.72,35.06,NULL,137.74,31.43,40.86921597,124.7921766,21.19,59.13,38.87,26.24,69.92,81.47,33.48783312,25.95,18.5875,61.1,51.17,31.15,20.225,27.16331192,30.14,51.02
22/06/2010,9.78,56.12,41.94,66.28,64.11,22.975,22.97,74,34.35,NULL,134.79,30.61,40.17425842,123.5027052,20.98,59.16,38.33,26.23,68.64,80.03,33.49736838,25.77,18.115,60.72,51.01,30.64,19.69,27.16331192,28.17,50.68
23/06/2010,9.68,56.2,42.17,67.45,64.33,23.235,22.86,72.26,34.34,NULL,135.07,30.5,39.83153963,124.276388,20.81,59.24,38.89,26.12,68.63,80.12,33.77389092,25.308,18.13,61.38,51.11,30.21,19.44,27.41568956,28.13,50.81
24/06/2010,9.61,56.15,41.06,67.43,63.37,22.76,22.57,70.83,33.6,NULL,134.98,29.67,39.03186245,122.4424732,20.32,59.6,38.03,25.9,67.73,78.18,33.95506086,25,17.4075,60.87,50.54,29.76,19.12,27.06983872,27.59,50.03
25/06/2010,9.52,56.26,42.67,68.77,64.71,22.905,22.1825,70.06,33.48,NULL,139.66,30.2,39.60306043,121.4204477,20.0325,58.7,39.44,25.13,67.42,78.9,34.26018918,24.5325,17.53,59.79,51.12,29.88,19.165,26.6865986,26.93,48.8
28/06/2010,9.58,55.41,42.11,67.3,64.4,22.82,22.42,69.96,33.22,NULL,136.66,29.59,39.22226178,123.1970527,20.36,59.45,38.54,25.54,67.33,78.98,34.26972444,24.31,17.625,60.62,51.07,29.19,18.805,26.83615572,26.9,49.57
29/06/2010,9.15,54.12,40.09,63.04,60.85,21.3525,21.62,68.36,32.3,NULL,133.76,28.63,37.44202805,119.4814648,19.79,59.24,37.06,25.165,66.46,78.49,33.78342618,23.31,17.0425,60.32,49.73,28.63,17.8625,26.75202984,26.49,48.9
30/06/2010,8.98,52.6,39.7,62.75,60.07,21.455,21.31,67.86,31.5,NULL,131.27,28.07,37.15642906,117.9436507,19.45,59.06,36.61,25.06,65.87,78.99,33.34480422,23.01,16.8875,59.98,49.25,28.4,17.6875,26.19119064,26.7,48.07
01/07/2010,8.87,52.02,39.48,62.26,59.97,21.7675,21.26,67.48,31.49,NULL,131.14,27.92,36.69947067,117.0744515,19.25,59.07,36.08,25.015,66.71,78.55,32.83943544,23.16,17.0175,59.54,48.93,27.85,18.215,26.29401116,26.56,48.34
02/07/2010,8.82,51.7,39.42,61.94,59.18,21.7775,21.13,67.31,31.38,NULL,131.08,27.76,36.68043073,116.396285,19.2,59.08,35.83,25.025,66.14,77.67,32.62965972,23.27,16.965,59.38,48.54,28.3,18.295,26.81,26.36,48
06/07/2010,8.88,51.3,39.21,61.36,59.81,22.0275,21.34,67.56,31.72,NULL,132.26,27.34,36.85179013,117.9245474,19.481,59.08,36.33,25.215,66.11,78.14,33.0396759,23.82,16.8025,59.34,48.58,28.89,18.0675,26.61,26.62,48.57
07/07/2010,9.24,51.395,41.15,63.3,62.18,22.845,22.48,69.45,33.14,NULL,135.83,28.01,38.26074516,121.305828,20.1425,60.61,38.15,25.735,67.31,80.52,33.78342618,24.3,17.14,60.82,49.95,29.2,18.705,26.52,27.15,48.92
08/07/2010,9.22,52.23,42.12,64.73,63.17,22.8925,22.55,70.41,33.34,NULL,135.46,28.15,38.77482335,122.2323371,20.1,61.38,38.16,26.21,69.02,81.22,34.19344236,24.4095,17.57,61.95,50.09,29.68,18.77,26.78,28.12,49.18
09/07/2010,9.27,52.56,42.58,64.66,64.72,22.945,22.7,71.84,33.75,NULL,138.06,28.26,39.28890154,122.2227854,20.24,60.54,38.85,26.2,69.22,82.16,34.6129938,24.27,17.5375,61.75,51.15,29.97,19.345,26.65,28.4,49.43
12/07/2010,9.19,52.44,42.83,64.34,64.28,22.9625,22.86,71.85,33.77,NULL,137.25,28.31,38.86050305,122.9009519,20.57,60.21,39.19,26.225,69.94,82.26,34.41275334,24.83,17.4525,62.09,51.12,30.04,19.1275,26.49,28.14,50.12
13/07/2010,8.99,52.76,44.17,64.43,66.79,23.4125,23.09,73.23,34.45,NULL,140.25,28.64,39.84105959,124.6297987,21.01,60.5,40.48,26.36,70.84,83.55,34.7560227,25.13,17.6175,62.39,51.2,30.14,19.1475,26.89,29.11,50.54
14/07/2010,9.03,52.62,43.7,64.75,66.7,23.9325,23.74,73.05,34.24,NULL,139.06,28.28,39.68874013,124.8590381,21.36,60.62,40.35,26.41,70.9,83.05,34.5176412,25.44,17.635,62.66,51.39,30.32,19.07,26.84,29.62,50.35
15/07/2010,8.98,52.92,43.43,64.37,66.51,23.9975,23.92,73.04,34.05,NULL,145.22,28.34,39.7839398,124.8590381,21.51,60.26,40.46,26.425,71.33,83.06,34.79416374,25.51,17.6625,62.73,50.3,30.88,18.82,26.8,29.72,50.41
16/07/2010,8.92,52.17,41.38,61.9,63.94,23.0125,22.75,71.5,33.03,NULL,146.17,27.11,38.26074516,122.2896469,21.02,59.44,39,26.185,69.94,80.95,34.24111866,24.89,17.24,61.99,49.62,30.34,17.8625,26.69,29.21,49.67
19/07/2010,8.77,53.596,41.58,63.18,64.8,23.1575,22.73,72,33.31,NULL,145.68,27.07,38.41306463,123.9707356,21.59,59.57,39.04,26.135,69.91,81.22,34.1362308,25.23,17.1525,61.86,49.71,30.82,17.805,26.72,29.23,49.52
20/07/2010,9.00,53.2,42.06,63.88,66.43,23.28,23.05,73.1,33.4,NULL,148.91,27.93,39.22226178,120.8760042,21.65,58.58,39.63,26.62,70.87,82.19,34.00273716,25.48,17.46,62.07,50.35,30.83,18.4,26.67,29.52,50.88
21/07/2010,9.08,52.25,41.15,63.18,66.87,23.04,22.56,72.17,32.81,NULL,146.99,27.47,39.15562201,119.6533943,21.26,57.12,38.42,27.04,70.11,82.3,33.55457994,25.12,17.4125,61.11,49.87,30.7,18.09,26.52,28.86,50.35
22/07/2010,9.25,53.31,43.19,66.6,68,23.9825,23.27,73.44,33.59,NULL,146.55,28.22,40.61217688,121.7547551,21.78,57.02,39.35,27.13,71.4,84.75,33.54504468,25.84,17.89,61.37,49.29,31,18.615,27,29.41,50.86
23/07/2010,9.28,52.75,44.79,67.93,69.31,24.9425,23.35,73.52,34.13,NULL,147.38,28.25,41.41185406,122.6239543,21.69,57.63,39.83,27.375,69.9,86.17,33.24945162,25.81,18.185,61.91,50.14,30.92,18.8975,28.02,30.14,51.67
26/07/2010,9.26,53.67,45.43,68.85,69.99,25.0175,23.61,74.62,34.4,NULL,148.2,28.99,41.78313275,122.6526092,21.71,57.74,40.33,27.47,70.87,87.32,33.63086202,26.1,18.305,62.52,50.45,31.47,19.02,28.28,29.88,51.13
27/07/2010,9.43,54.51,44.55,68.62,69.18,24.7,23.3,75.3,34.28,NULL,147.23,28.58,41.34521429,122.8627453,21.58,58.1,40.69,27.525,70.4,86.8,33.54504468,26.16,18.42,63.08,50.58,30.78,19.1525,28.59,29.09,50.96
28/07/2010,9.32,53.76,44.58,67.32,69.72,24.5275,23.39,75.56,34.04,NULL,147.2,28.08,41.16433493,122.6717125,21.33,57.83,40.32,27.44,69.77,86.69,33.12549324,25.95,18.2775,62.7,50.29,30.33,18.795,28.91,28.92,51.13
29/07/2010,9.22,53.37,44.56,67.22,69.4,24.4475,23.21,76.02,33.71,NULL,152.58,28.05,40.66929668,122.2800953,21.03,57.83,40.21,27.495,69.38,86.34,33.43062156,26.03,18.3825,61.67,50.52,30.44,17.995,28.88,28.32,51.06
30/07/2010,9.19,54.53,44.64,68.14,69.75,24.7375,23.07,76.21,33.69,NULL,150.82,28.51,40.80257621,122.6430576,20.6,58.09,40.28,27.555,69.73,85.54,32.85850596,25.81,18.41,61.16,50.45,30.45,18.3375,29.06,28.55,51.19
02/08/2010,9.35,54.87,44.99,69.69,71.05,25.4775,23.8,77.8,34.48,NULL,152.74,29.12,41.63081329,124.8972446,21.15,58.72,41.64,28.205,70.25,87.41,33.44015682,26.33,18.58,62.06,50.85,31.44,18.0575,29.56,29.13,51.41
03/08/2010,9.35,54.71,44.6,69.54,70.37,25.2525,23.82,78.66,34.21,NULL,153.19,28.45,41.06913527,124.5247307,20.87,59.35,41.08,28.19,70.45,87.21,33.20177532,26.16,18.275,59.94,50.12,32.42,18.25,29.54,28.82,51.29
04/08/2010,9.39,55.76,44.11,69.25,71.12,25.89,24.14,79.02,34.83,NULL,156.41,28.72,41.86881245,125.3843783,20.73,59.74,41.29,28.275,70.69,88,33.55457994,25.73,18.5,59.55,50.68,32.91,18.1125,29.4,28.5,51.6
05/08/2010,9.35,55.32,43.22,68.71,71.96,25.6725,24.17,79.07,34.98,NULL,155.92,28.71,42.00209198,125.9192701,20.67,59.76,41.27,28.185,70.45,87.72,33.44015682,25.37,18.515,59.86,50.67,33.42,17.875,29.55,28.19,51.62
06/08/2010,9.29,55.94,43.5,68.7,71.56,25.5825,24.07,78.73,35,NULL,155.18,28.68,41.66889315,124.305043,20.65,59.96,40.44,28.375,71.74,87.29,33.35433948,25.55,18.49,60.02,50.27,33.45,18.035,29.55,28,51.79
09/08/2010,9.35,55.66,43.75,68.99,72.07,26.015,24.77,79.29,35.16,NULL,155.4,28.7,41.78313275,126.081648,20.65,60.05,39.82,28.555,72.92,88.03,33.71667936,25.61,18.53,60.38,50.61,33.49,18.685,29.86,28.35,52.06
10/08/2010,9.26,55.72,44.09,68.62,71.42,25.4125,24.31,79.04,35.29,NULL,153.9,28.24,41.33569433,125.9288218,19.82,59.43,39.17,28.49,72.84,87.11,34.10762502,25.07,18.4775,60.78,49.4,33.33,18.8175,30.02,28.22,52.22
11/08/2010,8.94,53.69,42.96,65.6,68.71,24.4775,23.73,77.13,34.22,NULL,149.25,27.71,39.80297973,124.0089421,19.425,58.5,37.77,28.02,71.57,84.1,33.26852214,24.86,18.02,60.27,48.96,31.99,18.3775,29.56,27.73,51.02
12/08/2010,8.99,54.75,42.15,64.7,67.5,24.2375,21.36,77.07,33.99,NULL,149.42,27.61,39.30794147,122.5475412,19.45,58.52,37.81,27.845,72.06,84.01,33.41155104,24.49,17.88,59.99,49.63,32.13,18.245,30.32,28.03,50.43
13/08/2010,8.90,55.02,41.73,64.84,68.01,24.31,21.36,77.4,33.68,NULL,148.08,27.31,39.33650137,122.1368207,19.15,58.15,37.5,27.865,71.89,84.01,33.37341,24.4,17.645,59.82,50.14,32.03,18.055,30.03,28.17,50.4
16/08/2010,8.84,54.08,41.54,64.4,68.49,24.1575,21.91,77.71,33.66,NULL,147.76,27.38,39.20322184,122.0413043,19.47,58.01,37.69,27.94,71.79,83.43,33.34480422,24.5,17.765,59.77,49.91,31.9,18.2075,29.96,28.19,50.41
17/08/2010,9.00,53.955,41.74,65.99,69.74,24.8325,22.05,77.77,33.76,NULL,148.59,28.31,40.35513778,122.6908158,19.53,59.22,37.48,28.06,73.22,84.09,33.88831404,24.71,17.9275,60.29,49.91,32.35,18.34,30.17,28.22,51.02
18/08/2010,9.04,54.14,41.69,66,69.75,24.8325,22.41,77.04,33.91,NULL,149.2,28.86,40.13617855,123.5910579,19.59,59.35,37.89,27.92,73.25,83.61,33.72621462,24.82,18.06,60.75,50.08,32.54,18.22,30.15,28.21,50.86
19/08/2010,8.92,52.72,40.96,64.62,69.29,24.1025,22.22,75.84,33.19,NULL,147.05,28.22,38.81290322,123.1206396,18.9,58.72,37.07,27.64,72.97,81.81,33.09688746,24.44,17.835,60.19,49.84,31.79,17.9075,29.62,28.16,50.06
20/08/2010,8.92,52.34,40.76,64.6,68.86,28.1875,22.23,75.05,33.05,NULL,148.24,28.17,38.68914365,121.78341,18.91,58.74,37.14,27.65,73.08,80.66,32.83943544,24.23,17.815,59.98,50.09,31.61,17.525,29.37,28.45,50.22
23/08/2010,8.78,51.95,40.2,63.3,66.84,28.07,21.68,75.05,32.93,NULL,146.74,27.83,38.23218526,120.7995911,18.7,58.87,36.88,27.8,73.34,81.08,33.34480422,24.28,17.7375,60.03,49.74,31.5,17.53,29.41,28.48,51.14
24/08/2010,8.57,51.06,39.57,60.93,65.04,28.3225,21.13,73.78,32.14,NULL,143.95,27.78,37.45154802,119.2999836,18.405,58.01,36.21,27.83,72.72,80.45,32.83943544,24.04,17.5125,59.66,49.26,31.04,17.665,29.47,27.95,51.3
25/08/2010,8.67,51.84,39.8,60.76,64.7,28.0475,21.21,74.07,32.11,NULL,144.68,28.33,36.95650976,119.6533943,18.48,57.98,36.23,27.695,73.19,80.75,32.93478804,24.1,17.5325,59.67,49.52,31.96,17.715,29.66,27.5,51.55
26/08/2010,8.58,50.93,39.73,61.32,63.95,27.46,20.7,73.33,31.94,NULL,141.81,28.38,36.84227016,117.2750359,18.18,57.8,35.63,27.58,73.16,79.78,32.87757648,23.82,17.5975,59.54,49.03,31.85,17.4775,29.5,27.14,50.97
27/08/2010,8.63,52.08,40.91,63.16,65.9,27.87,20.81,74.93,32.78,NULL,139.75,28.74,37.74666698,119.1376057,18.37,57.6,36.6,28.08,73.99,81,33.37341,23.93,17.735,59.8,49.87,32.37,17.7775,29.84,27.32,51
30/08/2010,8.66,51.63,39.89,62.1,64.47,27.2925,20.32,73.78,32.35,NULL,136.66,27.99,36.99458963,117.8672376,17.96,57.3,35.85,27.775,72.74,79.65,33.11595798,23.64,17.59,59.37,48.95,31.91,17.385,29.44,27.19,50.55
31/08/2010,8.68,51.04,39.87,61.13,65.16,27.47,19.985,74.08,32.54,NULL,136.93,27.82,37.18498896,117.6093433,17.665,57.02,36.36,27.94125,73.06,78.55,33.52597416,23.465,17.5,59.67,48.99,31.72,17.245,29.53,26.88,50.14
01/09/2010,8.94,52.59,41.07,62.29,68.16,29.1,20.26,76.77,33.51,NULL,139.74,28.67,38.91762285,120.1309763,18.14,58.29,37.74,28.655,74.54,81.01,33.96459612,23.9,18.0325,59.8,50.31,32.59,17.6325,30.26,27.69,51.2
02/09/2010,9.01,52.51,40.88,63.39,68.54,29.78,20.52,77.45,33.91,NULL,139.78,29.41,39.99337906,119.4337066,18.28,58.61,38.16,28.69,75.02,81.87,33.7071441,23.94,18.24,60.07,50.22,32.86,17.995,30.11,28.3,51.76
03/09/2010,9.24,52.91,41.8,64.64,70.08,29.9075,21.04,78,34.67,NULL,147.29,29.85,40.76449634,121.8598231,18.43,58.93,39.17,28.78,75.09,83.48,33.93599034,24.29,18.5625,60.29,51.03,33.91,18.125,30.2,28.3,52.04
07/09/2010,9.21,52.51,40.09,63.42,69.7,29.9125,20.58,77.05,33.84,NULL,145.21,29.33,39.91721933,120.3029058,18.12,58.7,38.28,28.815,75.8,82.14,33.81203196,23.96,18.505,60.14,50.13,33.78,17.875,30.22,28.49,51.86
08/09/2010,9.39,52.94,40.07,64.5,70.74,29.9475,20.64,77.25,33.84,NULL,147.54,29.45,40.16473845,120.4270771,17.9,58.85,39.12,28.915,76.08,82.75,34.14576606,23.93,18.535,60.37,49.86,33.85,17.1375,30.46,28.67,51.83
09/09/2010,9.40,53.79,40.69,63.44,70.64,29.4125,20.61,77.36,34.08,NULL,149.14,29.41,39.95529919,120.694523,18,59.82,40.1,29.145,74.37,82.96,34.40321808,24.01,18.48,60.29,50.27,34.02,16.695,30.84,28.72,51.91
10/09/2010,9.41,54.35,40.19,63.84,71.26,29.355,20.62,78.82,34.15,NULL,150.39,29.68,40.75497637,122.2514404,17.97,59.98,39.76,29.26,75.01,83.94,34.9467279,23.85,18.4375,60.4,50.06,34.49,17.0225,30.82,28.96,51.97
13/09/2010,9.54,54.4,41.22,64.19,72.24,29.6475,21.26,79.25,34.27,NULL,154.37,29.99,41.22145473,123.798806,18.5575,60.32,41.12,29.015,74.57,84.86,34.53671172,25.11,18.67,60.48,50.44,34.72,16.37,30.9,29.06,52.21
14/09/2010,9.57,54.515,40.38,62.76,71.83,29.445,21.45,79.51,34.05,NULL,152.53,29.97,41.44993392,123.0728814,18.74,60.58,40.72,28.795,73.94,84.63,34.82276952,25.03,18.8175,60.64,51.02,34.61,16.78,30.91,29.22,52.66
15/09/2010,9.65,55.3,40.85,62.73,72.13,29.2025,21.59,79.21,34.21,NULL,152.56,29.94,41.47849382,123.6268765,18.72,61.05,40.98,28.71,74.71,84.58,34.81323426,25.115,19.14,61.11,52.49,34.27,17.2325,31.19,29.21,52.86
16/09/2010,9.88,55.1,40.96,62.58,72,29.23,21.93,79.05,34.17,NULL,152.23,29.95,41.63081329,123.8561159,18.97,61.29,40.99,28.755,74.8,84.95,34.73695218,25.33,19.16,61.11,52.7,34.24,17.095,31.42,29.12,53.15
17/09/2010,9.83,55.22,41.37,62.95,73.18,29.185,21.8625,78.46,34.56,NULL,150.98,29.89,41.71649299,124.3528012,18.81,61.57,40.06,28.78,74.32,86.07,34.64159958,25.22,19.315,60.97,52.67,34.13,17.1225,31.68,29.21,53.01
20/09/2010,10.12,55.9401,43.12,63.72,74.75,30.785,21.7499,79.9,34.9,NULL,151.9,30.65,42.18297134,125.8810636,18.9301,62.09,41.19,28.985,75.11,87.41,34.84184004,25.43,19.5925,61.43,53.56,34.93,17.5775,32.09,29.24,53.54
21/09/2010,10.13,55.75,42.78,64.23,76.39,30.3475,21.64,79.75,34.5,NULL,151.4,30.91,42.18297134,126.0625447,19.14,61.94,40.59,29.055,75.51,86.55,35.01347472,25.15,19.4225,61.52,52.93,35.26,17.485,32.32,29.72,53.57
22/09/2010,10.28,56.27,42.79,63.9,76.18,29.6725,21.67,79.25,33.99,NULL,148.07,30.88,41.58321346,126.6260915,19.01,61.97,39.94,29.115,75.13,86.63,35.24232096,24.61,19.3275,61.79,52.33,35.68,17.655,32.39,29.79,53.82
23/09/2010,10.32,55.72,42.36,62.65,76.26,29.3725,21.53,78.54,33.12,NULL,144.91,30.84,41.15481496,125.7664439,18.98,61.81,39.1,28.935,74.64,85.53,34.95626316,24.43,19.4175,61.22,52.4,35.44,17.745,32.17,29.51,53.65
24/09/2010,10.44,56.32,43.13,64.6,79.73,29.835,22.09,80.12,33.58,NULL,147.28,31.64,42.32577084,128.097044,19.4225,62.14,39.7525,29.31,75.1,86.96,35.60466084,24.775,19.8925,61.64,53.12,35.73,18.0925,32.64,30.36,54.08
27/09/2010,10.40,55.69,43.44,63.89,79.54,29.26,22.11,80.08,33.29,NULL,146,31.6,41.73553292,128.6128326,19.235,62.03,39.08,29.3,74.76,86.19,35.40442038,24.7325,19.7775,61.04,52.16,35.35,18.25,32.86,30.35,53.48
28/09/2010,10.24,56,43.69,64.52,79.67,28.6925,21.8625,80.88,33.22,NULL,145.01,31.81,42.06873174,128.842072,19.505,62.43,38.95,29.55,74.63,87.04,35.5188435,24.6775,20.16,60.62,52.69,35.04,18.3175,32.72,33.81,53.82
29/09/2010,10.26,54.94,43.01,65.97,79.99,28.395,21.87,81.28,33.01,NULL,144.42,31.81,41.92593225,129.4056187,19.24,62.31,38.41,29.38,74.45,87.17,35.39488512,24.5,19.9825,60.25,51.99,35.2,18.6025,32.66,33.63,53.35
30/09/2010,10.13,55.11,42.03,66.54,78.68,27.95,21.9,81.05,33.1,NULL,144.58,31.68,41.83073258,128.125699,19.2,61.96,38.06,29.26,74.51,86.71,35.09929206,24.49,20.035,59.97,52.1,35.11,18.565,32.59,33.5,53.52
01/10/2010,10.09,55.51,41.78,66.83,78.22,28,21.91,81.95,33.34,NULL,147.7,31.82,42.03065188,129.558445,19.32,61.75,38.81,29.56,74.92,87.62,34.8990516,24.38,20.0625,60.16,52.12,35.43,18.33,32.89,33.68,53.36
04/10/2010,9.95,55.05,39.05,66.33,77.27,28.02,21.76,81.31,33.14,NULL,146.57,31.67,41.51657369,129.185931,18.87,61.67,38.95,29.44,74.95,86.7,34.82276952,23.91,19.97,59.96,52.12,34.54,18.31,33.03,33.11,53.57
05/10/2010,10.32,56.12,38.28,68.6,79.4,28.4775,21.985,83.39,33.83,NULL,149.57,31.74,42.84936899,131.4878762,19.15,62.8,39.64,29.83,75.82,88.86,35.29953252,24.35,20.325,60.82,52.87,35.07,18.7475,33.57,33.98,54
06/10/2010,10.33,55.83,38.02,68.58,79.08,26.2375,22.3,83.89,33.72,NULL,150.84,31.74,43.52528661,131.6598058,19.31,63.21,39.9,29.9,75.56,89.89,35.28999726,24.43,20.3275,60.87,52.82,33.95,18.5575,33.36,34.06,54.56
07/10/2010,10.33,55.96,37.82,68.46,78.74,26.23,22.39,83.52,33.91,NULL,151.11,31.74,43.29680742,132.5003501,19.4,63.22,39.52,29.72,75.86,88.9,35.00393946,24.53,20.2475,60.8,52.61,34.34,18.4025,32.93,33.87,54.36
08/10/2010,10.50,56.39,37.99,69.23,80.37,26.4675,22.48,83.94,34.51,NULL,152.66,31.89,43.55384651,132.6245214,19.52,63.23,39.31,29.705,76.1,89.16,35.19464466,24.57,20.51,61.86,52.81,34.35,18.5,32.83,33.98,54.41
11/10/2010,10.55,56.1,37.94,69.99,79.98,24.9775,22.47,83.71,34.57,NULL,152.2,31.79,43.42056698,133.3982042,19.56,63.3,39.73,29.78,75.59,88.25,35.14696836,24.59,20.495,62.14,52.95,34.65,18.5725,33.029999,33.75,54.61
12/10/2010,10.66,55.94,38.54,70.22,79.34,26.3675,22.62,83.84,34.48,NULL,155.21,31.41,43.36344718,133.5796854,19.77,63.29,40.4,29.8,75.58,88.15,34.93719264,24.83,20.4725,62.02,52.82,35.02,18.5625,32.54,34.04,53.92
13/10/2010,10.72,55.49,39.26,71.47,80.29,26.8275,23.18,83.67,34.91,NULL,154.73,31,44.1821643,134.0763707,19.24,63.58,39.84,29.97,75.75,89.14,35.43302616,25.34,20.505,62.63,53.41,35.32,19.235,32.21,34.8,53.82
14/10/2010,10.80,54.86,39.44,71.36,79.91,26.84,23.07,83.9,34.85,NULL,151.59,30.81,43.9536851,135.155706,19.32,63.74,38.72,29.955,77.04,89.07,35.4234909,25.23,20.4425,62.8,53.46,35.78,19.2925,32.44,34.49,53.25
15/10/2010,11.24,56.71,39.09,70.11,79.75,27.095,23.36,83.61,34.88,NULL,150.69,30.7,44.25832403,134.7354338,19.32,63.57,37.15,29.97,77.48,89.14,35.2327857,25.54,20.5,62.76,53.63,35.98,19.4,32.43,34.58,53.35
18/10/2010,11.36,57.96,39.55,70.23,80.24,26.4075,23.295,84.48,34.75,NULL,153.7,30.53,44.74384232,136.4260741,19.19,63.86,38.2,30,77.32,89.66,35.49977298,25.82,20.415,63.35,54.4,36.25,19.59,32.59,34.41,53.76
19/10/2010,11.05,57.33,39.3075,69.05,78.55,25.9075,22.97,82.79,34.24,NULL,156.72,30.41,43.94416513,131.8412869,19.21,63.29,37.69,30.17,76.99,88.55,34.82276952,25.1,20.1825,63.18,53.76,35.3,19.3875,32.16,33.63,53.32
20/10/2010,11.09,57.73,39.73,71.36,80.32,26.1075,23.4,84.02,34.62,NULL,159.6,30.73,44.1821643,132.8346575,19.64,63.6,38.1,30.575,77.41,89.47,35.27092674,25.31,20.31,63.37,54.64,36.73,19.88,32.64,34.03,53.47
21/10/2010,11.05,57.62,40.27,71.5,78.89,26.325,23.26,84.25,34.68,NULL,159.3,31.81,44.42968342,133.5605821,19.76,63.99,37.7,30.735,78.44,90.55,35.3758146,25.42,20.5275,63.51,54.98,36.49,19.8,32.52,34.1,54.03
22/10/2010,10.98,57.55,39.03,71.26,78.33,26.985,23.48,84.55,34.97,NULL,157.76,31.48,44.99136144,133.4077559,19.835,63.81,37.7,30.805,78.55,90.44,35.3758146,25.3775,20.48,63.4,55.1,37.26,19.8225,32.09,34.07,54.06
25/10/2010,11.03,57.95,39.3,71.66,79.05,28.1375,23.61,84.87,35.46,NULL,157.39,31.4,45.24840054,133.5701338,19.87,63.98,37.07,30.505,78.7,90.9,35.68094292,25.19,20.5125,63.54,55.59,37.56,20.1575,32.35,34.44,53.95
